0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,file_name
-735.9587,83.71625,8.72074,16.973064,1.300417,16.308208,-2.9989035,8.180385,-9.681773,1.4794084,-8.105539,-3.2144182,3.27963,-0.114813544,-0.059963875,-0.012372908,0.023229035,0.01621478,-0.016308581,-0.015145034,0.002949268,0.025126407,0.027264878,0.0197614,0.017604025,-0.007615041,-0.007519913,0.0027138626,0.009154066,0.007172674,-0.0050450987,-0.012127041,0.00026294793,0.007874536,0.0038430414,0.00028424987,0.004402289,0.006986887,0.00481026,03-01-02-02-02-01-01.wav
-724.8058,83.05965,0.8636634,13.715781,5.3935223,15.34207,-3.8907716,6.682707,-9.109154,-2.3108945,-7.557554,-2.6653073,4.4087,0.021727623,0.030385667,0.029502053,0.02838077,0.027227845,0.026019746,0.02461124,0.022945767,0.0211357,0.019333567,0.017549064,0.015628891,0.013436444,0.004509525,0.006215978,0.0058157966,0.0053521926,0.0049355854,0.00453377,0.004042753,0.0034217124,0.0027464705,0.0021276183,0.0015876516,0.0010351196,0.00036948538,03-01-02-02-02-02-01.wav
-679.53876,78.69846,0.66773736,10.390019,5.20702,11.525229,-7.0435305,2.0349185,-6.769451,-3.4523163,-8.604058,-2.1430967,2.153603,0.0035494003,0.00501518,0.0049995002,0.0049734293,0.0049372567,0.0048912377,0.0048357723,0.0047712983,0.0046983496,0.004617454,0.0045292773,0.0044344626,0.0043337303,-0.0023813685,-0.0033621788,-0.0033491615,-0.0033276733,-0.003297789,-0.0032598109,-0.0032140259,-0.0031607875,-0.0031005328,-0.0030337262,-0.0029608794,-0.0028825526,-0.002799304,03-01-03-01-01-01-01.wav
-658.3063,78.063484,-0.78696334,10.139038,8.304726,12.286283,-4.871698,0.52415824,-5.5969224,-3.2145643,-9.875024,-1.7062541,3.7575343,-0.0042783585,-0.0060424805,-0.0060197385,-0.0059819487,-0.005929362,-0.0058622886,-0.0057811034,-0.0056863036,-0.005578405,-0.0054580146,-0.0053258324,-0.0051826057,-0.005029102,-0.0013001887,-0.0018363964,-0.0018306122,-0.0018210235,-0.0018076721,-0.0017906098,-0.0017699281,-0.0017457345,-0.0017181467,-0.0016872826,-0.0016533085,-0.001616377,-0.0015766767,03-01-03-01-01-02-01.wav
-693.60925,77.67328,2.3561034,12.037886,5.272909,9.537619,-5.2778487,3.814017,-8.264009,-3.2064867,-11.793282,-2.4545703,4.334239,0.0020360372,0.002874857,0.0028605403,0.0028369857,0.002804871,0.002765058,0.0027184314,0.0026659865,0.0026087475,0.002547652,0.0024835174,0.0024169784,0.002348492,0.0017124142,0.0024166896,0.0024038611,0.0023828587,0.0023542657,0.002318801,0.0022773254,0.002230719,0.0021799156,0.0021257638,0.0020689971,0.0020102083,0.0019498015,03-01-03-01-02-01-01.wav
-683.93146,74.13294,1.0578566,17.886679,6.339445,11.593822,-5.891603,6.8250275,-6.5876675,-1.8747079,-10.637551,-2.125946,2.790956,-0.009289183,-0.013105985,-0.013015023,-0.012864727,-0.012657122,-0.012394905,-0.012081516,-0.011721001,-0.011317954,-0.0108775105,-0.010405091,-0.009906473,-0.0093876,-0.0036365178,-0.005122385,-0.005062994,-0.004964974,-0.004829798,-0.004659404,-0.004456261,-0.0042233425,-0.003963942,-0.0036818343,-0.0033809002,-0.003065379,-0.002739572,03-01-03-01-02-02-01.wav
-627.4205,67.704384,-6.669489,9.967615,-3.0760908,7.208737,-5.0634565,-2.9935553,-10.524828,-4.989577,-8.107446,-8.362473,0.3314784,-3.53827e-07,0.0,2.2114188e-08,2.7642735e-09,1.658564e-08,-2.7642735e-09,-1.1057094e-08,6.9106836e-09,0.0,-1.3821367e-09,0.0,2.7642735e-09,5.528547e-09,-8.016393e-08,4.14641e-09,-3.4553418e-09,5.528547e-09,8.29282e-09,0.0,-6.9106837e-10,5.528547e-09,3.4553418e-10,1.3821367e-09,-6.9106837e-10,-6.9106837e-10,4.14641e-09,03-01-03-02-01-01-01.wav
-591.9702,72.971,-6.9058204,4.645147,0.41286418,8.77231,-4.154122,-3.5272965,-8.41551,-5.53817,-10.657866,-7.126158,4.071781,6.891066e-05,4.729777e-05,-5.2454885e-05,-9.785929e-05,-4.1911328e-05,5.7438603e-05,9.732512e-05,3.6401834e-05,-6.21846e-05,-9.638613e-05,-3.0753898e-05,6.672364e-05,9.510174e-05,6.313408e-05,4.2965687e-05,-4.767812e-05,-8.89546e-05,-3.810083e-05,5.2205978e-05,8.8468674e-05,3.3096134e-05,-5.6535966e-05,-8.7620574e-05,-2.7953705e-05,6.06611e-05,8.644841e-05,03-01-03-02-01-02-01.wav
-554.2307,70.283676,-10.080169,11.619575,-1.2718135,10.0290985,-6.932471,-0.29826075,-9.17895,-6.3009877,-12.87689,-5.181731,3.7896864,-1.6495989e-07,0.0,0.0,-1.0309993e-08,5.1549964e-09,-1.0309993e-08,-5.1549964e-09,2.5774982e-09,0.0,-1.0309993e-08,0.0,1.2887491e-09,6.4437455e-10,2.4743983e-07,2.5774982e-09,-2.5774982e-09,1.0309993e-08,5.7993708e-09,-2.5774982e-09,3.2218728e-09,-1.2887491e-09,4.5106217e-09,0.0,9.665618e-09,9.665618e-10,0.0,03-01-03-02-02-01-01.wav
-568.1388,70.80917,-8.760222,11.967098,-2.9723804,10.001248,-8.551405,0.02781801,-9.052507,-6.3288474,-12.138224,-7.093578,1.7016895,-0.00048267262,-0.00047982705,-0.00010419278,1.9063176e-05,-0.00023302645,-0.0005425943,-0.0005285985,-0.00019407015,8.127367e-05,-1.1665757e-05,-0.00035385956,-0.0005468369,-0.0003833281,-0.0002288045,-0.00044063877,-0.0006444622,-0.0006779455,-0.00050209666,-0.00035255277,-0.00044692593,-0.00070065487,-0.0008115968,-0.0006256303,-0.00034110545,-0.00028795647,-0.0005305393,03-01-03-02-02-02-01.wav
-715.8727,74.985306,2.9195237,11.441712,6.960729,13.466071,-6.72605,4.7315598,-6.0603504,-5.060844,-7.6180463,-3.5482144,-1.2796025,8.477105e-08,-2.1192763e-08,-5.2981908e-09,-5.2981908e-09,-5.2981908e-09,1.05963815e-08,0.0,-1.3245477e-09,-1.05963815e-08,-1.9868216e-09,0.0,-2.6490954e-09,0.0,2.3312039e-07,-2.6490954e-09,-2.6490954e-09,0.0,-5.2981908e-09,1.3245477e-09,7.947286e-09,-1.3245477e-09,1.3245477e-09,-6.126033e-09,2.9802323e-09,6.6227385e-10,3.973643e-09,03-01-04-01-01-01-01.wav
-732.4855,80.96551,3.486698,13.031231,8.979398,14.107941,-4.78729,6.040529,-4.208775,-5.16262,-7.1502514,-4.6642747,-0.31327248,0.02062624,0.027808482,0.024137346,0.019204618,0.0142119,0.010014463,0.0068568783,0.0044534313,0.0023205858,0.00014161352,-0.0020438891,-0.003901957,-0.0050372677,0.007660897,0.010028331,0.007931895,0.005337133,0.0031043144,0.0017484046,0.0012431728,0.0011311193,0.000847672,5.7549976e-05,-0.0011838397,-0.0025074212,-0.003466262,03-01-04-01-01-02-01.wav
-766.6507,73.99263,2.4763808,10.077652,7.928804,11.792142,-5.2503986,4.0385647,-4.807725,-4.9669833,-7.7130537,-2.5745971,0.20226564,-5.565516e-07,4.63793e-08,-4.3480592e-09,0.0,0.0,0.0,-5.7974123e-09,-5.7974123e-09,-2.1740296e-09,4.3480592e-09,0.0,0.0,2.8987062e-09,-3.710344e-07,8.6961185e-09,8.6961185e-09,5.7974123e-09,7.2467654e-10,-4.3480592e-09,-1.4493531e-09,1.4493531e-09,-1.4493531e-09,-7.2467654e-10,7.2467654e-10,-1.4493531e-09,-3.985721e-09,03-01-04-01-02-01-01.wav
-736.81494,70.96664,4.8449197,13.2525215,7.9328127,11.802074,-4.9299827,6.692443,-3.7731938,-5.046368,-8.592158,-2.9672074,-0.14794528,-0.03864385,-0.053422857,-0.049899124,-0.044515286,-0.037900478,-0.030753292,-0.02371648,-0.01727769,-0.011719154,-0.007122764,-0.0034233287,-0.0004887249,0.001799179,0.01696424,0.023571122,0.02235218,0.020451792,0.018042803,0.015325175,0.012496079,0.009725259,0.007140145,0.004822613,0.0028160033,0.0011381704,-0.00020468989,03-01-04-01-02-02-01.wav
-704.1285,77.837975,5.096842,14.805322,8.49169,14.999448,-6.490629,5.8510036,-5.3327923,-4.5298414,-6.2781534,-1.5529009,0.5103896,-0.03771323,-0.050870985,-0.044502404,-0.036625933,-0.029546663,-0.02430317,-0.020590369,-0.0176504,-0.015257798,-0.013965004,-0.014503424,-0.016977893,-0.020604633,-0.011957771,-0.015223703,-0.011234832,-0.007330239,-0.0054054125,-0.0055523505,-0.0062594106,-0.005861973,-0.003964995,-0.0016585732,-0.0004346591,-0.0008256783,-0.0019665333,03-01-04-02-01-01-01.wav
-652.24115,69.28093,-3.6923716,11.728851,3.0127633,11.101811,-6.106993,-1.5688689,-6.384502,-5.752694,-10.740143,-4.3840003,1.1800429,0.0,-4.3847095e-08,-1.0961774e-08,-2.7404434e-09,0.0,2.7404434e-09,0.0,-2.7404434e-09,-6.8511086e-10,-5.480887e-09,1.0961774e-08,0.0,-5.480887e-09,-3.4392565e-07,4.110665e-09,5.480887e-09,3.4255543e-09,2.7404434e-09,6.8511086e-10,-2.7404434e-09,-1.0276663e-09,9.934108e-09,0.0,-1.0276663e-09,2.7404434e-09,-3.4255543e-10,03-01-04-02-01-02-01.wav
-650.43463,71.005745,-1.6740128,11.137108,6.426337,11.243235,-6.4243813,1.043488,-7.5295334,-6.578289,-13.766916,-3.7808654,1.1671071,-3.4777867e-07,1.6302126e-08,-2.1736167e-08,0.0,2.7170208e-09,0.0,2.7170208e-09,-6.7925523e-09,0.0,0.0,-1.0868083e-08,-1.3585104e-09,2.7170208e-09,-3.1924995e-07,1.0868083e-08,7.471807e-09,-1.1547338e-08,-1.3585104e-09,5.4340417e-09,-2.0377657e-09,-6.792552e-10,-1.3585104e-09,0.0,-2.7170208e-09,2.2075795e-09,-6.792552e-10,03-01-04-02-02-01-01.wav
-636.48676,70.95319,-4.674072,14.9717245,3.303352,11.239858,-7.639233,1.0996047,-7.387783,-5.972332,-11.932848,-3.008971,1.6879241,-9.563913e-07,-2.1736167e-08,0.0,0.0,-1.3585104e-09,-2.1736167e-08,0.0,-2.7170208e-09,-2.1736167e-08,5.4340417e-09,-1.0868083e-08,8.151063e-09,0.0,-3.260425e-08,-5.4340417e-09,4.0755315e-09,2.7170208e-09,-1.3585104e-09,-2.7170208e-09,-4.0755315e-09,-4.7547863e-09,3.0566485e-09,6.792552e-10,-1.3585104e-09,1.8679518e-09,-2.7170208e-09,03-01-04-02-02-02-01.wav
-578.98865,62.405315,-8.723745,13.807444,1.7894553,6.853797,-6.779375,1.681231,-3.129483,-0.87246543,-9.711343,-3.9222543,1.1898443,-2.5221138e-07,-2.1017616e-08,0.0,1.0508808e-08,-2.1017616e-08,-5.254404e-09,1.0508808e-08,0.0,-5.254404e-09,2.627202e-09,5.254404e-09,2.627202e-09,1.313601e-09,-2.1543056e-07,-2.627202e-09,0.0,-1.0508808e-08,0.0,1.0508808e-08,3.940803e-09,-1.9704014e-09,-2.2988018e-09,2.627202e-09,6.568005e-10,-1.9704014e-09,2.627202e-09,03-01-05-01-01-01-01.wav
-558.0903,60.273037,-9.1174965,13.649888,-2.4852571,6.0296597,-7.8237543,0.5218871,-7.946145,-5.8758755,-9.344622,-5.446145,-1.7070966,-0.00091082597,-0.0012380652,-0.0010929004,-0.0008625546,-0.0005637298,-0.0002184275,0.0001475463,0.00050610723,0.0008290394,0.0010900033,0.001266678,0.0013428405,0.0013099271,-0.00072550646,-0.0009829134,-0.0008584847,-0.0006631271,-0.0004136369,-0.00013140021,0.00015960707,0.00043489676,0.0006717015,0.00085083727,0.0009583441,0.0009865467,0.00093454734,03-01-05-01-01-02-01.wav
-595.0243,58.63152,-2.3276181,13.655265,2.586828,7.25531,-6.0467424,2.112173,-5.78033,-4.3421254,-9.432346,-3.4377162,-0.0951872,-0.00023226753,3.6500507e-05,0.0008245775,0.0014748849,0.0017949773,0.0021297953,0.0028761483,0.003931857,0.004743237,0.004900144,0.0045760134,0.0042947116,0.004307112,-0.003098398,-0.0040906887,-0.0033222246,-0.0022937136,-0.0011748412,-2.9820078e-05,0.0010849397,0.0020114172,0.0025250688,0.002493412,0.0019822838,0.0011888333,0.00027963094,03-01-05-01-02-01-01.wav
-557.4183,59.952057,-3.6888146,12.916796,-0.013789076,8.49737,-7.3896723,1.7407537,-4.216524,-5.3085866,-10.202172,-4.530848,0.68083215,0.0056548812,0.005572023,-0.00021013439,-0.005794232,-0.0077864057,-0.0050479695,0.00064325467,0.0057553835,0.007223495,0.0043159467,-0.0010072261,-0.0054138815,-0.006308732,0.001959631,0.0019149305,-0.00011830486,-0.0020556748,-0.0026981866,-0.0016729499,0.00034665535,0.002085858,0.0024830673,0.001347841,-0.0005510088,-0.002005569,-0.002144984,03-01-05-01-02-02-01.wav
-382.96606,53.877857,-23.295197,4.5904517,-9.281444,-0.87772375,-10.370431,-2.3168542,-15.354205,-8.7570095,-11.345289,-7.9053793,-5.038463,-0.004822808,-0.0296389,-0.041930735,-0.01902336,-0.017970668,-0.02874795,-0.019580578,-0.010151236,-0.005175791,0.0013026745,0.0016422817,0.0040215976,0.01036262,0.03036714,0.014808301,-0.01866274,-0.017484138,-0.012276209,-0.01060775,-0.008116965,-0.01650694,-0.026001811,-0.023965776,-0.01568233,-0.00695985,-0.006703341,03-01-05-02-01-01-01.wav
-398.33093,52.28169,-28.397718,12.267397,-10.859696,3.720288,-12.748707,-1.972765,-11.1578665,-6.1966987,-13.095329,-9.452902,-1.8068534,-0.3169832,0.09177475,0.13402398,-0.04849558,0.012258028,-0.016705759,0.01685469,-0.040615287,0.059498075,0.02383171,0.029057708,0.022579206,-0.010745376,-0.03975825,0.00066776393,0.006837316,-0.006466996,-0.0014551105,-0.004979237,-0.000595708,0.0069771823,0.013628315,0.0072685615,0.0037189757,0.0016308901,0.005978619,03-01-05-02-01-02-01.wav
-433.96576,53.986023,-22.437214,10.337305,-7.014483,4.446643,-9.936926,-1.8927366,-10.486032,-7.3606787,-12.758347,-6.5644193,-1.5250014,0.055846065,0.11727178,0.07966204,-0.035401296,-0.035794783,-0.0026125761,0.006038666,0.0037219427,-0.039708138,-0.06980843,-0.040981,0.007398309,0.011748983,-0.0021843468,0.018770926,0.012818919,-0.00436416,0.0053606266,-0.00041565453,0.004631562,0.010145198,0.009747382,0.0062030777,0.003754955,0.0080103595,-0.0004424127,03-01-05-02-02-01-01.wav
-338.97913,44.90493,-24.296865,3.9212265,-13.2807255,1.456002,-13.051088,-4.972659,-16.886797,-7.3687496,-14.381403,-8.851163,-2.0966728,0.0056381407,0.0026700501,-0.009124033,-0.015514715,-0.0068979147,0.009111789,0.014989135,0.006833664,-0.0032537514,-0.005895727,-0.0017191203,0.004820991,0.007514963,-0.010414791,-0.0103591215,-0.0013685965,0.0039485036,0.0016410213,-0.0037196998,-0.004532527,0.00096297095,0.0073835477,0.009043681,0.0055425437,0.0007844143,-0.0012656036,03-01-05-02-02-02-01.wav
-620.86926,72.92555,3.069638,15.845616,5.0054407,15.862975,-6.974336,2.558235,-6.399506,-6.247275,-8.1957035,-2.013455,0.4904939,-0.0015863833,-0.0022396364,-0.0022305723,-0.0022155098,-0.0021945636,-0.0021678647,-0.0021355837,-0.0020979564,-0.0020551959,-0.002007613,-0.0019554878,-0.0018991609,-0.00183899,0.0009634156,0.0013600446,0.0013524429,0.0013398392,0.0013222729,0.0012999341,0.0012729447,0.001241517,0.0012058531,0.001166182,0.0011228237,0.0010760516,0.0010261806,03-01-06-01-01-01-01.wav
-635.4471,72.67471,-2.9517868,10.282644,2.131883,12.7642765,-7.8575144,0.4886411,-9.560815,-9.200944,-11.435256,-3.857509,0.2552432,-0.10737713,-0.120853096,-0.054707106,-0.0056091878,0.0017500441,-0.010970113,-0.0077680047,0.019513292,0.04616866,0.04723941,0.02612269,0.0072539393,0.0057831453,0.014621208,0.018864322,0.013347891,0.004402144,-0.0061104163,-0.014125038,-0.015305541,-0.009009717,-0.00021472285,0.003979595,0.0008439577,-0.00526973,-0.007517657,03-01-06-01-01-02-01.wav
-646.4345,74.19784,4.969642,20.310244,7.6789846,16.816557,-2.4131546,6.3674293,-4.006638,-2.782018,-5.332043,0.04226609,2.033845,0.06820877,0.04302525,-0.0021031147,0.017622635,0.020952249,0.017826611,0.019115116,0.014001297,0.015766958,0.01745987,0.013943167,0.010047854,0.0062031467,0.20529559,0.16907242,-0.0018036551,-0.047753084,-0.0459463,-0.04444477,-0.04192336,-0.04091614,-0.03731502,-0.035541613,-0.032851577,-0.029361608,-0.027398916,03-01-06-01-02-01-01.wav
-648.97406,78.302345,-1.7424384,14.431586,6.2418766,14.4565525,-5.611793,4.6549683,-8.24646,-6.148351,-7.476689,-0.2118333,0.5937343,0.0,2.1923547e-08,-1.0961774e-08,-2.1923547e-08,-2.7404434e-09,5.480887e-09,0.0,-4.110665e-09,0.0,-1.3702217e-09,5.480887e-09,0.0,-1.3702217e-09,2.0690348e-07,-1.0961774e-08,6.5085533e-09,-4.110665e-09,-4.110665e-09,1.0961774e-08,2.0553326e-09,-4.110665e-09,-5.480887e-09,6.8511086e-09,0.0,2.0553326e-09,2.7404434e-09,03-01-06-01-02-02-01.wav
-474.58643,74.83671,-14.510592,9.217771,-4.863628,11.183942,-1.2733643,3.74777,-9.133905,-9.742279,-9.53531,-3.4553623,3.30271,-0.11612341,-0.097612955,0.010180942,0.04557514,0.024716308,-0.0038641423,-0.023708465,-0.018546566,0.010604747,0.03451823,0.031832337,0.0074917683,-0.010827953,0.006117141,-0.0025086321,-0.016216379,-0.012316885,-0.0023871027,0.00055924174,0.00013489064,0.0034135925,0.010490529,0.013725783,0.0095916465,0.0063248584,0.0072026867,03-01-06-02-01-01-01.wav
-433.3269,61.518326,-13.174423,0.06451032,-7.5669017,10.038398,-4.907188,-2.5612373,-12.315669,-12.537487,-11.446819,-8.186241,-1.3809906,0.014638258,0.010692692,-0.008366623,-0.01646768,-0.0071998625,0.0065063112,0.008071335,-0.004524039,-0.017240433,-0.01611251,-0.0031286771,0.0063500335,0.0014925386,0.004223729,0.0037209305,-0.001596966,-0.005226192,-0.00299295,0.0016715664,0.0012027223,-0.004795972,-0.009257466,-0.007909744,-0.002804782,0.0019837103,0.0028118596,03-01-06-02-01-02-01.wav
-400.78815,62.260452,-16.549139,5.9092517,-9.460678,5.0568066,-7.2992005,0.83104813,-14.260063,-13.714011,-12.31969,-9.456751,-2.0069785,-0.45459366,-0.36361155,-0.06118306,-0.027475465,-0.022115955,-0.027460007,-0.01547504,-0.009439019,0.019536057,0.032974225,0.028551131,0.04123826,0.012766087,0.09574495,0.053562786,-0.00450259,0.009077336,-0.0019954017,0.0017576315,-0.004657477,0.00035214296,0.013549983,0.013884658,0.014778815,0.009358152,0.009833937,03-01-06-02-02-01-01.wav
-452.25665,64.263695,-13.6770115,5.0338244,-7.8362937,9.111504,-4.4770546,-1.2374461,-15.050166,-9.26992,-12.923944,-9.0727215,2.0990417,0.09186983,0.09160539,0.013810517,-0.03189931,-0.014180262,0.030204648,0.04131607,0.0013287654,-0.050448403,-0.06436751,-0.032369964,0.009607216,0.02292428,0.023240564,0.023354389,0.0036495214,-0.009006392,-0.006740704,0.0019790966,0.0033173515,-0.006188752,-0.01674616,-0.017363798,-0.008357309,-0.00014565291,-0.0006160215,03-01-06-02-02-02-01.wav
-681.2215,78.88362,0.12867421,11.79581,0.9876597,13.565272,-6.526606,3.7329943,-9.42451,-3.3148096,-10.4992075,-4.464769,2.7165937,0.014037497,0.019723142,0.019343678,0.018735833,0.017932534,0.01697324,0.015900355,0.014755783,0.013578131,0.012400077,0.011247068,0.010137764,0.009086052,0.0096327625,0.013517443,0.013206354,0.012709844,0.012057011,0.011282777,0.010424371,0.00951844,0.0085983435,0.0076918956,0.006820199,0.0059980433,0.005235803,03-01-07-01-01-01-01.wav
-653.0073,65.54431,1.4677504,11.092944,-4.316812,13.434915,-7.126188,1.5093212,-10.470179,-2.389424,-11.8359375,-3.84144,0.7690637,-6.6705087e-07,-4.169068e-08,0.0,0.0,5.211335e-09,1.3028337e-09,5.211335e-09,5.211335e-09,-5.211335e-09,-1.3028337e-09,0.0,2.6056675e-09,-7.817002e-09,1.1725504e-07,9.119836e-09,6.5141688e-09,-1.4982588e-08,-3.2570843e-10,-2.6056675e-09,6.5141688e-09,-1.3028337e-09,3.908501e-09,-1.6285422e-09,5.211335e-09,2.6056675e-09,-8.46842e-09,03-01-07-01-01-02-01.wav
-700.34393,84.596725,5.775723,14.642682,3.4342353,12.270109,-4.2028184,8.19937,-12.218771,-3.790657,-6.892418,0.20407352,-0.93694717,0.015997715,0.026684286,0.027510675,0.014329973,0.00040583793,0.0015988376,0.012720066,0.02114245,0.02441335,0.024149874,0.019575398,0.0130634885,0.009361679,0.021315364,0.024673704,0.013684171,0.0053443424,0.0010567415,-0.00061149156,0.00093965454,0.00475144,0.008408326,0.012195248,0.014536407,0.009234898,-0.0030215594,03-01-07-01-02-01-01.wav
-693.2808,68.034035,1.9750909,11.899816,2.2685301,9.418974,-4.04369,7.1341934,-12.038191,-2.4839942,-6.6857424,0.20061955,1.3775654,-8.477105e-08,-4.2385526e-08,1.3245477e-08,0.0,1.05963815e-08,0.0,0.0,-2.6490954e-09,-5.2981908e-09,5.2981908e-09,-2.6490954e-09,0.0,5.2981908e-09,-3.4438239e-07,-5.2981908e-09,1.3245477e-09,5.2981908e-09,-3.3113692e-09,0.0,3.973643e-09,2.6490954e-09,-6.6227385e-10,1.3245477e-09,-1.9868216e-09,1.3245477e-09,2.6490954e-09,03-01-07-01-02-02-01.wav
